"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ccnf",204.277677483041,3.04003001468011,0.250822363047876,8.13336574095951,4.17532470690595e-16,4.94991070253256e-14
"Ccr1",123.016191145141,4.12611666558491,0.345993192003313,9.03519704386258,1.63707227128957e-19,3.59806412344892e-17
"Ccr2",515.56244479879,3.19280645560168,0.249569614186203,8.78635190727036,1.54495120250165e-18,2.93405732739172e-16
"Ccr3",2.41550628558881,3.67166025704253,0.936833704546995,2.85179775671543,0.00434727499520643,0.045256544002785
"Ccr5",217.273476053423,2.57938578120392,0.29560453107231,5.34290112358789,9.14706638831552e-08,2.93802570807619e-06
"Ccsap",28.8083064908017,1.76442048456438,0.229277791337841,3.33403632381476,0.000855954790305513,0.0111622211021108
"Cd101",14.1018224046917,2.61699064343724,0.484966922229601,3.33422872637012,0.000855362892547352,0.0111619436565168
"Cd109",99.6272993220467,3.04668546506644,0.277913134743324,7.36447907349441,1.77839947457241e-13,1.40839158389113e-11
"Cd14",393.830223448138,2.74339896131443,0.219590081661284,7.93933381746999,2.03270030101529e-15,2.17962955288115e-13
"Cd163",52.7302728897156,3.23401387553131,0.51054318029439,4.375758920613,1.21010702414631e-05,0.000252355047967228
